#87,1930,The Royal Family of Broadway,"George Cukor, Cyril Gardner",FALSE
#88,1930,Min and Bill,George W. Hill,FALSE
#89,1930,Morocco,Josef von Sternberg,FALSE
#90,1930,Holiday,Edward H. Griffith,FALSE
#91,1930,The Dawn Patrol,Howard Hawks,FALSE
#92,1930,The Doorway to Hell,Archie Mayo,FALSE
#93,1930,Laughter,Harry d'Abbadie d'Arrast,FALSE
#94,1930,The Criminal Code,Howard Hawks,FALSE
#95,1930,The Right to Love,Richard Wallace,FALSE
#96,1930,Just Imagine,David Butler,FALSE
#97,1930,Whoopee!,Thornton Freeland,FALSE
#98,1931,Cimarron,Wesley Ruggles,FALSE
#99,1931,East Lynne,Frank Lloyd,FALSE
#100,1931,The Front Page,Lewis Milestone,FALSE
#101,1931,Skippy,Norman Taurog,FALSE
#102,1931,Trader Horn,W.S. Van Dyke,FALSE
#103,1931,A Free Soul,Clarence Brown,FALSE
#104,1931,The Public Enemy,William A. Wellman,FALSE
#105,1931,Smart Money,Alfred E. Green,FALSE
#106,1931,Little Caesar,Mervyn LeRoy,FALSE
#107,1931,Tabu: A Story of the South Seas,F.W. Murnau,FALSE
#108,1931,Svengali,Archie Mayo,FALSE
#109,1931,Arrowsmith,John Ford,FALSE
#110,1931,Bad Girl,Frank Borzage,FALSE
#111,1931,The Champ,King Vidor,FALSE
#112,1931,Five Star Final,Mervyn LeRoy,FALSE
#113,1931,The Smiling Lieutenant,Ernst Lubitsch,FALSE
#114,1931,Dr. Jekyll and Mr. Hyde,Rouben Mamoulian,FALSE
#115,1931,The Guardsman,Sidney Franklin,FALSE
#116,1931,The Sin of Madelon Claudet,Edgar Selwyn,FALSE
#117,1931,The Star Witness,William A. Wellman,FALSE
#118,1931,Transatlantic,William K. Howard,FALSE
#119,1931,Freedom for Us,RenÃ© Clair,FALSE
#120,1931,M,Fritz Lang,FALSE
#121,1932,Grand Hotel,Edmund Goulding,FALSE
#122,1932,One Hour with You,"George Cukor, Ernst Lubitsch",FALSE
#123,1932,Shanghai Express,Josef von Sternberg,FALSE
#124,1932,Emma,Clarence Brown,FALSE
#125,1932,Lady and Gent,Stephen Roberts,FALSE
#126,1932,What Price Hollywood?,George Cukor,FALSE
#127,1932,A Farewell to Arms,Frank Borzage,FALSE
#128,1932,I Am a Fugitive from a Chain Gang,Mervyn LeRoy,FALSE
#129,1932,Smilin' Through,Sidney Franklin,FALSE
#130,1932,One Way Passage,Tay Garnett,FALSE
#131,1932,Rasputin and the Empress,"Richard Boleslawski, Charles Brabin",FALSE
#132,1932,The Sign of the Cross,Cecil B. DeMille,FALSE
#133,1932,Freaks,Tod Browning,FALSE
#134,1932,The Most Dangerous Game,"Irving Pichel, Ernest B. Schoedsack",FALSE
#135,1932,White Zombie,Victor Halperin,FALSE
#136,1932,Island of Lost Souls,Erle C. Kenton,FALSE
#137,1933,Cavalcade,Frank Lloyd,FALSE
#138,1933,42nd Street,Lloyd Bacon,FALSE
#139,1933,Lady for a Day,Frank Capra,FALSE
#140,1933,Little Women,George Cukor,FALSE
#141,1933,The Private Life of Henry VIII,Alexander Korda,FALSE
#142,1933,She Done Him Wrong,Lowell Sherman,FALSE
#143,1933,State Fair,Henry King,FALSE
#144,1933,Berkeley Square,Frank Lloyd,FALSE
#145,1933,Morning Glory,Lowell Sherman,FALSE
#146,1933,The Prizefighter and the Lady,"W.S. Van Dyke, Howard Hawks",FALSE
#147,1933,Reunion in Vienna,Sidney Franklin,FALSE
#148,1933,When Ladies Meet,"Harry Beaumont, Robert Z. Leonard",FALSE
#149,1933,Gold Diggers of 1933,Mervyn LeRoy,FALSE
#150,1933,Eskimo,W.S. Van Dyke,FALSE
#151,1933,Flying Down to Rio,Thornton Freeland,FALSE
#152,1933,Duck Soup,Leo McCarey,FALSE
#153,1933,King Kong,"Merian C. Cooper, Ernest B. Schoedsack",FALSE
#154,1933,Sons of the Desert,William A. Seiter,FALSE
#155,1933,Zero for Conduct,Jean Vigo,FALSE
#156,1934,It Happened One Night,Frank Capra,FALSE
#157,1934,The Barretts of Wimpole Street,Sidney Franklin,FALSE
#158,1934,Cleopatra,Cecil B. DeMille,FALSE
#159,1934,Flirtation Walk,Frank Borzage,FALSE
#160,1934,The Gay Divorcee,Mark Sandrich,FALSE
#161,1934,Here Comes the Navy,Lloyd Bacon,FALSE
#162,1934,The House of Rothschild,"Alfred L. Werker, Sidney Lanfield",FALSE
#163,1934,Imitation of Life,John M. Stahl,FALSE
#164,1934,One Night of Love,Victor Schertzinger,FALSE
#165,1934,The Thin Man,W.S. Van Dyke,FALSE
#166,1934,Viva Villa!,"Jack Conway, Howard Hawks, William A. Wellman",FALSE
#167,1934,The White Parade,Irving Cummings,FALSE
#168,1934,The Affairs of Cellini,Gregory La Cava,FALSE
#169,1934,Of Human Bondage,John Cromwell,FALSE
#170,1934,Manhattan Melodrama,"W.S. Van Dyke, Jack Conway, George Cukor",FALSE
#171,1934,Hide-Out,W.S. Van Dyke,FALSE
#172,1934,The Richest Girl in the World,William A. Seiter,FALSE
#173,1934,Operator 13,Richard Boleslawski,FALSE
#174,1934,The Merry Widow,Ernst Lubitsch,FALSE
#175,1934,She Loves Me Not,Elliott Nugent,FALSE
#176,1934,The Lost Patrol,John Ford,FALSE
#177,1934,Tarzan and His Mate,"Cedric Gibbons, James C. McKay, Jack Conway",FALSE
#178,1935,Mutiny on the Bounty,Frank Lloyd,FALSE
#179,1935,Alice Adams,George Stevens,FALSE
#180,1935,Broadway Melody of 1936,"Roy Del Ruth, W.S. Van Dyke",FALSE
#181,1935,Captain Blood,Michael Curtiz,FALSE
#182,1935,David Copperfield,George Cukor,FALSE
#183,1935,The Informer,John Ford,FALSE
#184,1935,Les MisÃ©rables,Richard Boleslawski,FALSE
#185,1935,The Lives of a Bengal Lancer,Henry Hathaway,FALSE
#186,1935,A Midsummer Night's Dream,"William Dieterle, Max Reinhardt",FALSE
#187,1935,Naughty Marietta,"Robert Z. Leonard, W.S. Van Dyke",FALSE
#188,1935,Ruggles of Red Gap,Leo McCarey,FALSE
#189,1935,Top Hat,Mark Sandrich,FALSE
#190,1935,Black Fury,Michael Curtiz,FALSE
#191,1935,Dangerous,Alfred E. Green,FALSE
#192,1935,Escape Me Never,Paul Czinner,FALSE
#193,1935,Private Worlds,Gregory La Cava,FALSE
#194,1935,Becky Sharp,Rouben Mamoulian,FALSE
#195,1935,The Dark Angel,Sidney Franklin,FALSE
#196,1935,The Scoundrel,"Ben Hecht, Charles MacArthur",FALSE
#197,1935,The Gay Deception,William Wyler,FALSE
#198,1935,G' Men,William Keighley,FALSE
#199,1935,Barbary Coast,Howard Hawks,FALSE
#200,1935,The Crusades,Cecil B. DeMille,FALSE
#201,1935,$1000 a Minute,Aubrey Scotto,FALSE
#202,1935,Bride of Frankenstein,James Whale,FALSE
#203,1935,I Dream Too Much,John Cromwell,FALSE
#204,1935,Love Me Forever,Victor Schertzinger,FALSE
#205,1935,Thanks a Million,Roy Del Ruth,FALSE
#206,1935,Gold Diggers of 1935,Busby Berkeley,FALSE
#207,1935,Roberta,William A. Seiter,FALSE
#208,1935,Peter Ibbetson,Henry Hathaway,FALSE
#209,1935,Folies BergÃ¨re de Paris,Roy Del Ruth,FALSE
#210,1935,All the King's Horses,Frank Tuttle,FALSE
#211,1935,The Big Broadcast of 1936,Norman Taurog,FALSE
#212,1935,Broadway Hostess,Frank McDonald,FALSE
#213,1935,Go Into Your Dance,"Archie Mayo, Michael Curtiz, Robert Florey",FALSE
#214,1935,She,"Lansing C. Holden, Irving Pichel",FALSE
#215,1935,A Tale of Two Cities,"Jack Conway, Robert Z. Leonard",FALSE
#216,1936,King of Burlesque,Sidney Lanfield,FALSE
#217,1936,The Great Ziegfeld,Robert Z. Leonard,FALSE
#218,1936,Anthony Adverse,"Mervyn LeRoy, Michael Curtiz",FALSE
#219,1936,Dodsworth,William Wyler,FALSE
#220,1936,Libeled Lady,Jack Conway,FALSE
#221,1936,Mr. Deeds Goes to Town,Frank Capra,FALSE
#222,1936,Romeo and Juliet,George Cukor,FALSE
#223,1936,San Francisco,W.S. Van Dyke,FALSE
#224,1936,The Story of Louis Pasteur,William Dieterle,FALSE
#225,1936,Three Smart Girls,Henry Koster,FALSE
#226,1936,My Man Godfrey,Gregory La Cava,FALSE
#227,1936,Theodora Goes Wild,Richard Boleslawski,FALSE
#228,1936,Valiant Is the Word for Carrie,Wesley Ruggles,FALSE
#229,1936,Come and Get It,"Howard Hawks, William Wyler, Richard Rosson",FALSE
#230,1936,Pigskin Parade,David Butler,FALSE
#231,1936,The General Died at Dawn,Lewis Milestone,FALSE
#232,1936,The Gorgeous Hussy,Clarence Brown,FALSE
#233,1936,These Three,William Wyler,FALSE
#234,1936,The Charge of the Light Brigade,Michael Curtiz,FALSE
#235,1936,The Last of the Mohicans,George B. Seitz,FALSE
#236,1936,The Garden of Allah,Richard Boleslawski,FALSE
#237,1936,Fury,Fritz Lang,FALSE
#238,1936,After the Thin Man,W.S. Van Dyke,FALSE
#239,1936,Lloyd's of London,Henry King,FALSE
#240,1936,The Magnificent Brute,John G. Blystone,FALSE
#241,1936,Winterset,Alfred Santell,FALSE
#242,1936,Banjo on My Knee,John Cromwell,FALSE
#243,1936,General Spanky,"Gordon Douglas, Fred C. Newmeyer",FALSE
#244,1936,The Texas Rangers,King Vidor,FALSE
#245,1936,That Girl from Paris,Leigh Jason,FALSE
#246,1936,Swing Time,George Stevens,FALSE
#247,1936,Suzy,George Fitzmaurice,FALSE
#248,1936,Born to Dance,Roy Del Ruth,FALSE
#249,1936,The Trail of the Lonesome Pine,Henry Hathaway,FALSE
#250,1936,Pennies from Heaven,Norman Z. McLeod,FALSE
#251,1936,"Sing, Baby, Sing",Sidney Lanfield,FALSE
#252,1936,Gold Diggers of 1937,Lloyd Bacon,FALSE
#253,1936,Cain and Mabel,Lloyd Bacon,FALSE
#254,1936,One in a Million,Sidney Lanfield,FALSE
#255,1936,Dancing Pirate,Lloyd Corrigan,FALSE
#256,1936,Camille,George Cukor,FALSE
#257,1936,Reefer Madness,Louis J. Gasnier,FALSE
#258,1937,The Life of Emile Zola,William Dieterle,FALSE
#259,1937,The Awful Truth,Leo McCarey,FALSE
#260,1937,Captains Courageous,Victor Fleming,FALSE
#261,1937,Dead End,William Wyler,FALSE
#262,1937,The Good Earth,"Sidney Franklin, Victor Fleming, Gustav MachatÃ½, Sam Wood",FALSE
#263,1937,Lost Horizon,Frank Capra,FALSE
#264,1937,One Hundred Men and a Girl,Henry Koster,FALSE
#265,1937,Stage Door,Gregory La Cava,FALSE
#266,1937,A Star Is Born,"William A. Wellman, Jack Conway, Victor Fleming",FALSE
#267,1937,Conquest,"Clarence Brown, Gustav MachatÃ½",FALSE
#268,1937,Night Must Fall,Richard Thorpe,FALSE
#269,1937,Stella Dallas,King Vidor,FALSE
#270,1937,The Hurricane,John Ford,FALSE
#271,1937,Topper,Norman Z. McLeod,FALSE
#272,1937,Souls at Sea,Henry Hathaway,FALSE
#273,1937,Black Legion,"Archie Mayo, Michael Curtiz",FALSE
#274,1937,Wings Over Honolulu,H.C. Potter,FALSE
#275,1937,A Damsel in Distress,George Stevens,FALSE
#276,1937,Every Day's a Holiday,A. Edward Sutherland,FALSE
#277,1937,Manhattan Merry-Go-Round,Charles Reisner,FALSE
#278,1937,The Prisoner of Zenda,"John Cromwell, W.S. Van Dyke",FALSE
#279,1937,Vogues of 1938,Irving Cummings,FALSE
#280,1937,Wee Willie Winkie,John Ford,FALSE
#281,1937,You're a Sweetheart,David Butler,FALSE
#282,1937,The Girl Said No,Andrew L. Stone,FALSE
#283,1937,Hitting a New High,Raoul Walsh,FALSE
#284,1937,Maytime,Robert Z. Leonard,FALSE
#285,1937,Wells Fargo,Frank Lloyd,FALSE
#286,1937,Waikiki Wedding,Frank Tuttle,FALSE
#287,1937,Mr. Dodd Takes the Air,Alfred E. Green,FALSE
#288,1937,Shall We Dance,Mark Sandrich,FALSE
#289,1937,Artist and Models,Raoul Walsh,FALSE
#290,1937,Snow White and the Seven Dwarfs,"William Cottrell, David Hand, Wilfred Jackson, Larry Morey, Perce Pearce, Ben Sharpsteen",FALSE
#291,1937,Make a Wish,Kurt Neumann,FALSE
#292,1937,Portia on Trial,George Nicholls Jr.,FALSE
#293,1937,Quality Street,George Stevens,FALSE
#294,1937,Something to Sing About,Victor Schertzinger,FALSE
#295,1937,Way Out West,James W. Horne,FALSE
#296,1937,Varsity Show,William Keighley,FALSE
#297,1937,"Ready, Willing and Able",Ray Enright,FALSE
#298,1937,A Day at the Races,Sam Wood,FALSE
#299,1937,Ali Baba Goes to Town,David Butler,FALSE
#300,1937,Thin Ice,Sidney Lanfield,FALSE
#301,1937,The Grand Illusion,Jean Renoir,FALSE
#302,1937,Mannequin,Frank Borzage,FALSE
#303,1938,In Old Chicago,Henry King,FALSE
#304,1938,You Can't Take It with You,Frank Capra,FALSE
#305,1938,The Adventures of Robin Hood,"Michael Curtiz, William Keighley",FALSE
#306,1938,Alexander's Ragtime Band,Henry King,FALSE
#307,1938,Boys Town,Norman Taurog,FALSE
#308,1938,The Citadel,King Vidor,FALSE
#309,1938,Four Daughters,Michael Curtiz,FALSE
#310,1938,Jezebel,William Wyler,FALSE
#311,1938,Pygmalion,"Anthony Asquith, Leslie Howard",FALSE
#312,1938,Test Pilot,Victor Fleming,FALSE
#313,1938,Algiers,John Cromwell,FALSE
#314,1938,Angels with Dirty Faces,Michael Curtiz,FALSE
#315,1938,White Banners,Edmund Goulding,FALSE
#316,1938,Marie Antoinette,"W.S. Van Dyke, Julien Duvivier",FALSE
#317,1938,Three Comrades,Frank Borzage,FALSE
#318,1938,Kentucky,David Butler,FALSE
#319,1938,If I Were King,Frank Lloyd,FALSE
#320,1938,Of Human Hearts,Clarence Brown,FALSE
#321,1938,Merrily We Live,Norman Z. McLeod,FALSE
#322,1938,The Great Waltz,"Julien Duvivier, Victor Fleming, Josef von Sternberg",FALSE
#323,1938,Blockade,William Dieterle,FALSE
#324,1938,Mad About Music,Norman Taurog,FALSE
#325,1938,Army Girl,George Nicholls Jr.,FALSE
#326,1938,The Buccaneer,Cecil B. DeMille,FALSE
#327,1938,Suez,Allan Dwan,FALSE
#328,1938,Vivacious Lady,George Stevens,FALSE
#329,1938,The Young in Heart,"Richard Wallace, Lewis Milestone, Gilbert Pratt, Richard Thorpe",FALSE
#330,1938,The Adventures of Tom Sawyer,Norman Taurog,FALSE
#331,1938,Carefree,Mark Sandrich,FALSE
#332,1938,The Goldwyn Follies,"George Marshall, H.C. Potter",FALSE
#333,1938,Holiday,George Cukor,FALSE
#334,1938,The Cowboy and the Lady,"H.C. Potter, Stuart Heisler, William Wyler",FALSE
#335,1938,Sweethearts,"W.S. Van Dyke, Robert Z. Leonard",FALSE
#336,1938,That Certain Age,Edward Ludwig,FALSE
#337,1938,The Big Broadcast of 1938,"Mitchell Leisen, James P. Hogan",FALSE
#338,1938,Under Western Stars,Joseph Kane,FALSE
#339,1938,Going Places,Ray Enright,FALSE
#340,1938,The Lady Objects,Erle C. Kenton,FALSE
#341,1938,Block-Heads,John G. Blystone,FALSE
#342,1938,Breaking the Ice,Edward F. Cline,FALSE
#343,1938,Girls' School,John Brahm,FALSE
#344,1938,Storm Over Bengal,Sidney Salkow,FALSE
#345,1938,There Goes My Heart,Norman Z. McLeod,FALSE
#346,1938,Tropic Holiday,Theodore Reed,FALSE
#347,1938,Topper Takes a Trip,Norman Z. McLeod,FALSE
#348,1938,Bringing Up Baby,Howard Hawks,FALSE
#349,1938,Port of Shadows,Marcel Carné,FALSE
#350,1939,Pacific Liner,Lew Landers,FALSE
#351,1939,Gone with the Wind,"Victor Fleming, George Cukor, Sam Wood",FALSE
#352,1939,Dark Victory,Edmund Goulding,FALSE
#353,1939,"Goodbye, Mr. Chips","Sam Wood, Sidney Franklin",FALSE
#354,1939,Love Affair,Leo McCarey,FALSE
#355,1939,Mr. Smith Goes to Washington,Frank Capra,FALSE
#356,1939,Ninotchka,Ernst Lubitsch,FALSE
#357,1939,Of Mice and Men,Lewis Milestone,FALSE
#358,1939,Stagecoach,John Ford,FALSE
#359,1939,The Wizard of Oz,"Victor Fleming, King Vidor",FALSE
#360,1939,Wuthering Heights,William Wyler,FALSE
#361,1939,Babes in Arms,Busby Berkeley,FALSE
#362,1939,Juarez,William Dieterle,FALSE
#363,1939,Beau Geste,William A. Wellman,FALSE
#364,1939,Drums Along the Mohawk,John Ford,FALSE
#365,1939,Bachelor Mother,Garson Kanin,FALSE
#366,1939,Young Mr. Lincoln,John Ford,FALSE
#367,1939,The Four Feathers,Zoltan Korda,FALSE
#368,1939,The Mikado,Victor Schertzinger,FALSE
#369,1939,The Private Lives of Elizabeth and Essex,Michael Curtiz,FALSE
#370,1939,First Love,Henry Koster,FALSE
#371,1939,The Great Victor Herbert,Andrew L. Stone,FALSE
#372,1939,Gunga Din,George Stevens,FALSE
#373,1939,Intermezzo,Gregory Ratoff,FALSE
#374,1939,Lady of the Tropics,"Jack Conway, Leslie Fenton",FALSE
#375,1939,Only Angels Have Wings,Howard Hawks,FALSE
#376,1939,The Rains Came,Clarence Brown,FALSE
#377,1939,Captain Fury,Hal Roach,FALSE
#378,1939,Man of Conquest,George Nicholls Jr.,FALSE
#379,1939,When Tomorrow Comes,John M. Stahl,FALSE
#380,1939,Balalaika,Reinhold SchÃ¼nzel,FALSE
#381,1939,The Hunchback of Notre Dame,William Dieterle,FALSE
#382,1939,Union Pacific,Cecil B. DeMille,FALSE
#383,1939,Gulliver's Travels,"Dave Fleischer, Willard Bowsky, Orestes Calpini, Roland Crandall, William Henning, Winfield Hoskins, Thomas Johnson, Frank Kelling, Seymour Kneitel, Robert G. Leffingwell, Grim Natwick, Tom Palmer",FALSE
#384,1939,Second Fiddle,Sidney Lanfield,FALSE
#385,1939,Eternally Yours,Tay Garnett,FALSE
#386,1939,Golden Boy,Rouben Mamoulian,FALSE
#387,1939,The Man in the Iron Mask,James Whale,FALSE
#388,1939,Nurse Edith Cavell,Herbert Wilcox,FALSE
#389,1939,She Married a Cop,"Sidney Salkow, Cal Dalton, Ben Hardaway",FALSE
#390,1939,Swanee River,Sidney Lanfield,FALSE
#391,1939,They Shall Have Music,Archie Mayo,FALSE
#392,1939,Way Down South,"Leslie Goodwins, Bernard Vorhaus",FALSE
#393,1940,Rebecca,Alfred Hitchcock,FALSE
#394,1940,"All This, and Heaven Too",Anatole Litvak,FALSE
#395,1940,Foreign Correspondent,Alfred Hitchcock,FALSE
#396,1940,The Grapes of Wrath,John Ford,FALSE
#397,1940,The Great Dictator,Charles Chaplin,FALSE
#398,1940,Kitty Foyle,Sam Wood,FALSE
#399,1940,The Letter,William Wyler,FALSE
#400,1940,The Long Voyage Home,John Ford,FALSE
#401,1940,Our Town,Sam Wood,FALSE
#402,1940,The Philadelphia Story,George Cukor,FALSE
#403,1940,Abe Lincoln in Illinois,John Cromwell,FALSE
#404,1940,The Westerner,William Wyler,FALSE
#405,1940,They Knew What They Wanted,Garson Kanin,FALSE
#406,1940,Primrose Path,Gregory La Cava,FALSE
#407,1940,The Great McGinty,Preston Sturges,FALSE
#408,1940,Angels Over Broadway,"Ben Hecht, Lee Garmes",FALSE
#409,1940,Dr. Ehrlich's Magic Bullet,William Dieterle,FALSE
#410,1940,"Arise, My Love",Mitchell Leisen,FALSE
#411,1940,Comrade X,King Vidor,FALSE
#412,1940,"Edison, the Man",Clarence Brown,FALSE
#413,1940,My Favorite Wife,Garson Kanin,FALSE
#414,1940,The Thief of Bagdad,"Ludwig Berger, Michael Powell, Tim Whelan, Alexander Korda, Zoltan Korda, William Cameron Menzies",FALSE
#415,1940,Bitter Sweet,W.S. Van Dyke,FALSE
#416,1940,The Blue Bird,Walter Lang,FALSE
#417,1940,Down Argentine Way,Irving Cummings,FALSE
#418,1940,North West Mounted Police,Cecil B. DeMille,FALSE
#419,1940,Northwest Passage,"King Vidor, Jack Conway, W.S. Van Dyke",FALSE
#420,1940,Boom Town,Jack Conway,FALSE
#421,1940,Spring Parade,Henry Koster,FALSE
#422,1940,Waterloo Bridge,Mervyn LeRoy,FALSE
#423,1940,Pride and Prejudice,Robert Z. Leonard,FALSE
#424,1940,Arizona,Wesley Ruggles,FALSE
#425,1940,The Boys from Syracuse,A. Edward Sutherland,FALSE
#426,1940,Dark Command,Raoul Walsh,FALSE
#427,1940,Lillian Russell,Irving Cummings,FALSE
#428,1940,"My Son, My Son!",Charles Vidor,FALSE
#429,1940,The Sea Hawk,Michael Curtiz,FALSE
#430,1940,Strike Up the Band,Busby Berkeley,FALSE
#431,1940,Behind the News,Joseph Santley,FALSE
#432,1940,Captain Caution,Richard Wallace,FALSE
#433,1940,The Howards of Virginia,Frank Lloyd,FALSE
#434,1940,Too Many Husbands,Wesley Ruggles,FALSE
#435,1940,Dr. Cyclops,Ernest B. Schoedsack,FALSE
#436,1940,The Invisible Man Returns,Joe May,FALSE
#437,1940,One Million B.C.,"Hal Roach Jr., Hal Roach",FALSE
#438,1940,Swiss Family Robinson,Edward Ludwig,FALSE
#439,1940,Typhoon,Louis King,FALSE
#440,1940,Women in War,John H. Auer,FALSE
#441,1940,Pinocchio,"Norman Ferguson, T. Hee, Wilfred Jackson, Jack Kinney, Hamilton Luske, Bill Roberts, Ben Sharpsteen",FALSE
#442,1940,You'll Find Out,David Butler,FALSE
#443,1940,Music in My Heart,Joseph Santley,FALSE
#444,1940,Second Chorus,H.C. Potter,FALSE
#445,1940,Rhythm on the River,Victor Schertzinger,FALSE
#446,1940,Hit Parade of 1941,John H. Auer,FALSE
#447,1940,The Fight for Life,Pare Lorentz,FALSE
#448,1940,The House of the Seven Gables,Joe May,FALSE
#449,1940,The Mark of Zorro,Rouben Mamoulian,FALSE
#450,1940,Tin Pan Alley,Walter Lang,FALSE
#451,1940,Irene,Herbert Wilcox,FALSE
#452,1940,Night Train to Munich,Carol Reed,FALSE
#453,1940,The Son of Monte Cristo,Rowland V. Lee,FALSE
#454,1940,Flight Command,Frank Borzage,FALSE
#455,1940,The Invisible Woman,A. Edward Sutherland,FALSE
#456,1940,Fantasia,"James Algar, Samuel Armstrong, Ford Beebe Jr., Norman Ferguson, David Hand, Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Bill Roberts, Paul Satterfield, Ben Sharpsteen",FALSE
#457,1941,How Green Was My Valley,John Ford,FALSE
#458,1941,Blossoms in the Dust,Mervyn LeRoy,FALSE
#459,1941,Citizen Kane,Orson Welles,FALSE
#460,1941,Here Comes Mr. Jordan,Alexander Hall,FALSE
#461,1941,Hold Back the Dawn,Mitchell Leisen,FALSE
#462,1941,The Little Foxes,William Wyler,FALSE
#463,1941,The Maltese Falcon,John Huston,FALSE
